country,year,region,population,life_expectancy,age5_surviving,babies_per_woman,gdp_per_capita,gdp_per_day
Togo,1986,Africa,3363448,56.79,84.39,6.78,1440,3.942505133
Togo,1987,Africa,3472459,57.14,84.67,6.68,1406,3.849418207
Togo,1988,Africa,3579489,57.42,84.92,6.57,1415,3.874058864
Togo,1989,Africa,3684309,57.65,85.15,6.45,1414,3.871321013
Togo,1990,Africa,3786942,57.8,85.38,6.33,1350,3.696098563
Togo,1991,Africa,3886858,57.8,85.59,6.21,1306,3.575633128
Togo,1992,Africa,3984356,57.9,85.79,6.08,1223,3.348391513
Togo,1993,Africa,4081398,57.8,86,5.96,1014,2.776180698
Togo,1994,Africa,4180689,57.6,86.23,5.84,1138,3.115674196
Togo,1995,Africa,4284286,57.6,86.46,5.73,1198,3.279945243
Togo,1996,Africa,4392941,57.3,86.73,5.62,1272,3.482546201
Togo,1997,Africa,4506465,56.9,87.01,5.52,1418,3.882272416
Togo,1998,Africa,4624826,56.6,87.3,5.44,1351,3.698836413
Togo,1999,Africa,4747665,56.8,87.61,5.36,1349,3.693360712
Togo,2000,Africa,4874735,56.7,87.92,5.29,1305,3.572895277
Togo,2001,Africa,5006223,56.7,88.24,5.22,1251,3.425051335
Togo,2002,Africa,5142419,56.7,88.56,5.17,1207,3.3045859
Togo,2003,Africa,5283246,56.4,88.88,5.11,1235,3.381245722
Togo,2004,Africa,5428552,56.8,89.19,5.06,1228,3.362080767
Togo,2005,Africa,5578219,56.8,89.49,5.01,1211,3.315537303
Togo,2006,Africa,5732175,57.5,89.79,4.96,1228,3.362080767
Togo,2007,Africa,5890414,57.5,90.08,4.92,1224,3.351129363
Togo,2008,Africa,6052937,57.5,90.36,4.88,1219,3.33744011
Togo,2009,Africa,6219761,58,90.64,4.84,1230,3.367556468
Togo,2010,Africa,6390851,58.7,90.91,4.79,1246,3.411362081
Togo,2011,Africa,6566179,59.6,91.17,4.75,1273,3.485284052
Togo,2012,Africa,6745581,60.3,91.42,4.7,1314,3.597535934
Togo,2013,Africa,6928719,60.7,91.67,4.64,1346,3.685147159
Togo,2014,Africa,7115163,61.1,91.92,4.58,1387,3.797399042
Togo,2015,Africa,7304578,61.5,92.16,4.51,1433,3.923340178
Tonga,1800,Asia,18658,28.2,55.456,6.51,663,1.815195072
Tonga,1810,Asia,18621,28.2,58.818,6.51,664,1.817932923
Tonga,1820,Asia,18584,28.2,61.926,6.51,665,1.820670773
Tonga,1830,Asia,18548,28.2,64.799,6.51,687,1.880903491
Tonga,1840,Asia,18516,28.2,67.456,6.51,711,1.94661191
Tonga,1850,Asia,18577,28.2,69.912,6.51,736,2.015058179
Tonga,1860,Asia,18778,28.2,72.183,6.51,761,2.083504449
Tonga,1870,Asia,19059,28.2,74.282,6.51,787,2.154688569
Tonga,1880,Asia,19343,28.2,76.223,6.51,814,2.228610541
Tonga,1890,Asia,19633,28.2,78.017,6.51,843,2.308008214
Tonga,1900,Asia,20512,28.2,79.676,6.51,872,2.387405886
Tonga,1910,Asia,22689,28.2,81.21,6.51,902,2.46954141
Tonga,1920,Asia,24671,28.2,82.628,6.51,993,2.718685832
Tonga,1930,Asia,28434,34.15,83.929,6.67,1109,3.036276523
Tonga,1940,Asia,34868,46.04,85.128,7,1238,3.389459274
Tonga,1950,Asia,47220,57.83,86.238,7.33,1382,3.783709788
Tonga,1951,Asia,49311,58,86.413,7.32,1397,3.82477755
Tonga,1952,Asia,51171,58.35,86.726,7.3,1413,3.868583162
Tonga,1953,Asia,52784,58.7,86.984,7.29,1428,3.909650924
Tonga,1954,Asia,54154,59.05,87.573,7.29,1444,3.953456537
Tonga,1955,Asia,55324,59.41,88.136,7.29,1460,3.997262149
Tonga,1956,Asia,56366,59.77,88.673,7.31,1476,4.041067762
Tonga,1957,Asia,57386,60.12,89.186,7.33,1492,4.084873374
Tonga,1958,Asia,58508,60.48,89.675,7.35,1508,4.128678987
Tonga,1959,Asia,59874,60.84,90.143,7.36,1525,4.17522245
Tonga,1960,Asia,61600,61.2,90.589,7.36,1541,4.219028063
Tonga,1961,Asia,63740,61.56,91.015,7.35,1558,4.265571526
Tonga,1962,Asia,66255,61.91,91.422,7.3,1575,4.31211499
Tonga,1963,Asia,69000,62.26,91.81,7.23,1592,4.358658453
Tonga,1964,Asia,71757,62.6,92.35,7.12,1610,4.407939767
Tonga,1965,Asia,74363,62.94,92.85,6.97,1627,4.454483231
Tonga,1966,Asia,76787,63.27,93.33,6.8,1645,4.503764545
Tonga,1967,Asia,79048,63.61,93.78,6.59,1663,4.553045859
Tonga,1968,Asia,81096,63.93,94.22,6.37,1681,4.602327173
Tonga,1969,Asia,82879,64.26,94.62,6.15,1699,4.651608487
Tonga,1970,Asia,84370,64.58,94.98,5.94,1718,4.703627652
Tonga,1971,Asia,85520,64.88,95.31,5.76,1736,4.752908966
Tonga,1972,Asia,86349,65.17,95.6,5.62,1755,4.804928131
Tonga,1973,Asia,86985,65.44,95.85,5.51,1774,4.856947296
Tonga,1974,Asia,87609,65.69,96.07,5.45,1849,5.062286105
Tonga,1975,Asia,88347,65.93,96.28,5.43,1909,5.226557153
Tonga,1976,Asia,89258,66.16,96.47,5.44,1920,5.256673511
Tonga,1977,Asia,90296,66.39,96.64,5.47,1992,5.453798768
Tonga,1978,Asia,91360,66.61,96.79,5.51,2002,5.481177276
Tonga,1979,Asia,92299,66.84,96.93,5.54,2016,5.519507187
Tonga,1980,Asia,93007,67.08,97.06,5.55,2324,6.362765229
Tonga,1981,Asia,93452,67.32,97.17,5.53,2655,7.26899384
Tonga,1982,Asia,93683,67.56,97.26,5.48,3072,8.410677618
Tonga,1983,Asia,93775,67.8,97.34,5.39,3288,9.002053388
Tonga,1984,Asia,93838,68.04,97.4,5.27,3379,9.25119781
Tonga,1985,Asia,93953,68.27,97.46,5.13,3621,9.9137577
Tonga,1986,Asia,94147,68.48,97.52,4.99,3698,10.12457221
Tonga,1987,Asia,94399,68.67,97.59,4.86,3793,10.38466804
Tonga,1988,Asia,94680,68.83,97.66,4.76,3695,10.11635866
Tonga,1989,Asia,94943,68.98,97.73,4.69,3678,10.0698152
Tonga,1990,Asia,95152,69.1,97.81,4.64,3572,9.779603012
Tonga,1991,Asia,95304,69.3,97.89,4.61,3795,10.39014374
Tonga,1992,Asia,95421,69.4,97.96,4.58,3800,10.40383299
Tonga,1993,Asia,95532,69.5,98.02,4.55,3937,10.77891855
Tonga,1994,Asia,95678,69.5,98.07,4.5,4125,11.2936345
Tonga,1995,Asia,95889,69.6,98.11,4.45,4269,11.68788501
Tonga,1996,Asia,96174,69.7,98.14,4.39,4256,11.65229295
Tonga,1997,Asia,96526,69.7,98.16,4.34,4235,11.59479808
Tonga,1998,Asia,96937,69.7,98.19,4.3,4331,11.85763176
Tonga,1999,Asia,97398,69.6,98.21,4.27,4478,12.26009582
Tonga,2000,Asia,97898,69.6,98.24,4.25,4605,12.60780287
Tonga,2001,Asia,98434,69.6,98.27,4.24,4745,12.99110198
Tonga,2002,Asia,99005,69.7,98.3,4.22,4878,13.35523614
Tonga,2003,Asia,99606,69.6,98.32,4.2,4953,13.56057495
Tonga,2004,Asia,100226,69.8,98.33,4.18,4959,13.57700205
Tonga,2005,Asia,100858,70,98.33,4.14,5006,13.70568104
Tonga,2006,Asia,101507,70.1,98.33,4.1,4920,13.47022587
Tonga,2007,Asia,102169,70.2,98.32,4.06,4664,12.76933607
Tonga,2008,Asia,102816,70.3,98.3,4.01,4748,12.99931554
Tonga,2009,Asia,103416,68.6,98.28,3.96,4772,13.06502396
Tonga,2010,Asia,103947,70.7,98.26,3.91,4945,13.53867214
Tonga,2011,Asia,104392,70.8,98.25,3.86,5023,13.7522245
Tonga,2012,Asia,104769,71,98.25,3.82,5032,13.77686516
Tonga,2013,Asia,105139,71.2,98.27,3.77,4879,13.35797399
Tonga,2014,Asia,105586,71.3,98.29,3.72,4962,13.58521561
Tonga,2015,Asia,106170,71.5,98.33,3.68,5069,13.87816564
Trinidad and Tobago,1800,America,60000,32.9,59.404,4.44,1230,3.367556468
Trinidad and Tobago,1810,America,60000,32.9,59.404,4.44,1232,3.37303217
Trinidad and Tobago,1820,America,61559,32.9,59.404,4.49,1234,3.378507871
Trinidad and Tobago,1830,America,66150,32.9,60.654,4.56,1303,3.567419576
Trinidad and Tobago,1840,America,72807,34.87,66.427,4.64,1375,3.764544832
Trinidad and Tobago,1850,America,83021,38.8,66.427,4.71,1452,3.975359343
Trinidad and Tobago,1860,America,100774,38.8,66.427,4.79,1533,4.197125257
Trinidad and Tobago,1870,America,127290,38.8,66.427,4.86,1618,4.429842574
Trinidad and Tobago,1880,America,163020,38.8,66.427,4.94,1708,4.676249144
Trinidad and Tobago,1890,America,210414,38.8,66.427,4.29,1803,4.936344969
Trinidad and Tobago,1900,America,270873,38.8,66.499,4.9,1904,5.212867899
Trinidad and Tobago,1910,America,336841,38.8,69.471,4.33,2010,5.503080082
Trinidad and Tobago,1920,America,387111,38.8,71.535,4.03,2380,6.516084873
Trinidad and Tobago,1930,America,412941,45.01,79.979,4.04,3031,8.298425736
Trinidad and Tobago,1940,America,487372,50.98,83.901,4.65,3857,10.55989049
Trinidad and Tobago,1950,America,645628,57.11,89.285,5.28,4903,13.42368241
Trinidad and Tobago,1951,America,658830,57.36,89.954,5.28,5209,14.26146475
Trinidad and Tobago,1952,America,675742,57.85,90.582,5.29,5283,14.46406571
Trinidad and Tobago,1953,America,695467,58.39,91.17,5.31,5313,14.54620123
Trinidad and Tobago,1954,America,717161,58.98,91.48,5.32,5271,14.4312115
Trinidad and Tobago,1955,America,740036,59.61,91.77,5.33,5825,15.94798084
Trinidad and Tobago,1956,America,763355,60.27,92.06,5.34,6843,18.73511294
Trinidad and Tobago,1957,America,786438,60.97,92.35,5.34,7246,19.8384668
Trinidad and Tobago,1958,America,808663,61.68,92.63,5.34,7621,20.86516085
Trinidad and Tobago,1959,America,829489,62.38,92.9,5.32,7820,21.40999316
Trinidad and Tobago,1960,America,848481,63.07,93.15,5.26,8531,23.35660507
Trinidad and Tobago,1961,America,865356,63.68,93.4,5.18,8714,23.85763176
Trinidad and Tobago,1962,America,880019,64.2,93.63,5.05,8929,24.44626968
Trinidad and Tobago,1963,America,892571,64.63,93.84,4.87,9229,25.26762491
Trinidad and Tobago,1964,America,903272,64.94,94.03,4.66,9362,25.63175907
Trinidad and Tobago,1965,America,912419,65.17,94.2,4.43,9699,26.55441478
Trinidad and Tobago,1966,America,919902,65.31,94.34,4.2,10002,27.38398357
Trinidad and Tobago,1967,America,925918,65.41,94.48,3.99,10152,27.79466119
Trinidad and Tobago,1968,America,931466,65.5,94.61,3.8,10669,29.21013005
Trinidad and Tobago,1969,America,937846,65.6,94.72,3.66,10988,30.08350445
Trinidad and Tobago,1970,America,945996,65.73,94.84,3.55,11495,31.4715948
Trinidad and Tobago,1971,America,956364,65.91,94.94,3.48,11558,31.6440794
Trinidad and Tobago,1972,America,968742,66.11,95.05,3.43,12081,33.07597536
Trinidad and Tobago,1973,America,982594,66.33,95.17,3.39,12187,33.36618754
Trinidad and Tobago,1974,America,997052,66.57,95.28,3.35,12729,34.85010267
Trinidad and Tobago,1975,America,1011487,66.83,95.4,3.31,12847,35.17316906
Trinidad and Tobago,1976,America,1025655,67.08,95.53,3.29,13904,38.06707734
Trinidad and Tobago,1977,America,1039757,67.33,95.66,3.27,14568,39.88501027
Trinidad and Tobago,1978,America,1054109,67.54,95.8,3.27,16047,43.93429158
Trinidad and Tobago,1979,America,1069199,67.73,95.93,3.28,16549,45.30869268
Trinidad and Tobago,1980,America,1085308,67.89,96.05,3.28,17624,48.25188227
Trinidad and Tobago,1981,America,1102562,68.03,96.17,3.28,18248,49.96030116
Trinidad and Tobago,1982,America,1120610,68.16,96.3,3.26,16989,46.51334702
Trinidad and Tobago,1983,America,1138673,68.28,96.41,3.22,15457,42.31895962
Trinidad and Tobago,1984,America,1155701,68.39,96.51,3.15,16175,44.28473648
Trinidad and Tobago,1985,America,1170935,68.5,96.6,3.06,15331,41.97399042
Trinidad and Tobago,1986,America,1184053,68.62,96.69,2.95,14682,40.19712526
Trinidad and Tobago,1987,America,1195243,68.74,96.77,2.83,13902,38.06160164
Trinidad and Tobago,1988,America,1204890,68.87,96.84,2.7,13310,36.44079398
Trinidad and Tobago,1989,America,1213625,68.98,96.9,2.57,13206,36.15605749
Trinidad and Tobago,1990,America,1221904,69.1,96.95,2.45,13464,36.862423
Trinidad and Tobago,1991,America,1229906,69.3,97,2.34,13735,37.60438056
Trinidad and Tobago,1992,America,1237486,69.2,97.03,2.23,13426,36.75838467
Trinidad and Tobago,1993,America,1244410,69.3,97.06,2.13,13158,36.02464066
Trinidad and Tobago,1994,America,1250316,69.2,97.08,2.04,13562,37.13073238
Trinidad and Tobago,1995,America,1255001,69.3,97.1,1.96,14046,38.45585216
Trinidad and Tobago,1996,America,1258365,69.3,97.11,1.9,14561,39.86584531
Trinidad and Tobago,1997,America,1260677,69.4,97.12,1.84,14928,40.87063655
Trinidad and Tobago,1998,America,1262544,69.6,97.12,1.8,16064,43.98083504
Trinidad and Tobago,1999,America,1264781,69.3,97.13,1.77,16739,45.82888433
Trinidad and Tobago,2000,America,1267980,69.5,97.13,1.75,17721,48.5174538
Trinidad and Tobago,2001,America,1272383,69.8,97.14,1.74,18383,50.32991102
Trinidad and Tobago,2002,America,1277840,69.9,97.17,1.74,19773,54.13552361
Trinidad and Tobago,2003,America,1284052,70.4,97.2,1.75,22519,61.65366188
Trinidad and Tobago,2004,America,1290535,70.9,97.25,1.76,24175,66.18754278
Trinidad and Tobago,2005,America,1296933,71.1,97.31,1.77,25439,69.64818617
Trinidad and Tobago,2006,America,1303141,71.3,97.37,1.78,28790,78.82272416
Trinidad and Tobago,2007,America,1309260,71.5,97.44,1.79,30008,82.15742642
Trinidad and Tobago,2008,America,1315372,71.7,97.51,1.8,30875,84.53114305
Trinidad and Tobago,2009,America,1321624,71.8,97.57,1.8,29383,80.44626968
Trinidad and Tobago,2010,America,1328095,71.8,97.64,1.8,29321,80.27652293
Trinidad and Tobago,2011,America,1334790,71.9,97.71,1.8,28743,78.69404517
Trinidad and Tobago,2012,America,1341579,72,97.78,1.8,29086,79.63312799
Trinidad and Tobago,2013,America,1348240,72.1,97.85,1.8,29469,80.68172485
Trinidad and Tobago,2014,America,1354483,72.3,97.91,1.8,29820,81.64271047
Trinidad and Tobago,2015,America,1360088,72.4,97.96,1.79,30113,82.44490075
Tunisia,1800,Africa,862029,28.8,53.979,6.4,716,1.960301164
Tunisia,1810,Africa,868499,28.8,53.979,6.4,717,1.963039014
Tunisia,1820,Africa,887129,6.5,53.979,6.4,718,1.965776865
Tunisia,1830,Africa,928894,28.8,53.979,6.4,753,2.061601643
Tunisia,1840,Africa,985476,28.8,53.979,6.4,790,2.162902122
Tunisia,1850,Africa,1045505,14,53.979,6.4,829,2.269678303
Tunisia,1860,Africa,1112651,28.8,53.979,6.4,870,2.381930185
Tunisia,1870,Africa,1200115,28.8,53.979,6.4,912,2.496919918
Tunisia,1880,Africa,1324052,28.8,53.979,6.4,957,2.620123203
Tunisia,1890,Africa,1478214,28.8,53.979,6.4,1004,2.74880219
Tunisia,1900,Africa,1651653,28.8,54.079,6.4,1053,2.882956879
Tunisia,1910,Africa,1844566,28.8,54.794,6.4,1105,3.02532512
Tunisia,1920,Africa,2152882,28.8,55.869,6.4,1223,3.348391513
Tunisia,1930,Africa,2556135,30.49,59.175,6.4,1395,3.819301848
Tunisia,1940,Africa,3034920,34.1,63.227,6.15,1567,4.290212183
Tunisia,1950,Africa,3605310,38.86,69.84,6.74,1739,4.761122519
Tunisia,1951,Africa,3696457,39.03,70.025,6.74,1732,4.741957563
Tunisia,1952,Africa,3773357,39.33,70.219,6.73,1916,5.245722108
Tunisia,1953,Africa,3838499,39.68,70.411,6.74,1959,5.363449692
Tunisia,1954,Africa,3894386,40.06,70.602,6.75,1974,5.404517454
Tunisia,1955,Africa,3943533,40.48,70.792,6.78,1845,5.051334702
Tunisia,1956,Africa,3988481,40.94,70.98,6.82,1945,5.325119781
Tunisia,1957,Africa,4031786,41.43,71.168,6.87,1848,5.059548255
Tunisia,1958,Africa,4075967,41.97,71.354,6.93,2064,5.650924025
Tunisia,1959,Africa,4123437,42.56,71.539,6.99,1950,5.338809035
Tunisia,1960,Africa,4176266,43.2,71.722,7.04,2157,5.905544148
Tunisia,1961,Africa,4235936,43.89,71.905,7.09,2312,6.32991102
Tunisia,1962,Africa,4303130,44.65,73.22,7.12,2226,6.094455852
Tunisia,1963,Africa,4377636,45.47,74.37,7.13,2516,6.88843258
Tunisia,1964,Africa,4458609,46.35,75.53,7.11,2575,7.049965777
Tunisia,1965,Africa,4545340,47.31,76.65,7.06,2683,7.345653662
Tunisia,1966,Africa,4638271,48.33,77.77,6.98,2690,7.364818617
Tunisia,1967,Africa,4737633,49.42,78.88,6.87,2615,7.159479808
Tunisia,1968,Africa,4842166,50.56,79.94,6.74,2831,7.750855578
Tunisia,1969,Africa,4950153,51.74,80.97,6.59,2876,7.874058864
Tunisia,1970,Africa,5060393,52.94,81.94,6.44,2990,8.186173854
Tunisia,1971,Africa,5172692,54.16,82.89,6.29,3246,8.887063655
Tunisia,1972,Africa,5287548,55.37,83.79,6.16,3746,10.25598905
Tunisia,1973,Africa,5405354,56.57,84.7,6.05,3639,9.963039014
Tunisia,1974,Africa,5526768,57.75,85.59,5.95,3841,10.51608487
Tunisia,1975,Africa,5652478,58.9,86.49,5.87,4011,10.98151951
Tunisia,1976,Africa,5781793,60.03,87.37,5.79,4215,11.54004107
Tunisia,1977,Africa,5915006,61.15,88.23,5.71,4255,11.6495551
Tunisia,1978,Africa,6054914,62.27,89.04,5.61,4434,12.13963039
Tunisia,1979,Africa,6205210,63.36,89.77,5.49,4618,12.64339493
Tunisia,1980,Africa,6368169,64.41,90.43,5.35,4837,13.24298426
Tunisia,1981,Africa,6545025,65.4,91.01,5.19,4980,13.63449692
Tunisia,1982,Africa,6733958,66.31,91.54,5.02,4863,13.31416838
Tunisia,1983,Africa,6930390,67.13,92,4.83,4999,13.68651608
Tunisia,1984,Africa,7127943,67.87,92.44,4.65,5048,13.82067077
Tunisia,1985,Africa,7321877,68.56,92.85,4.45,5205,14.25051335
Tunisia,1986,Africa,7509750,69.2,93.21,4.27,5002,13.69472964
Tunisia,1987,Africa,7692246,69.83,93.53,4.08,5214,14.275154
Tunisia,1988,Africa,7871460,70.48,93.81,3.89,5109,13.98767967
Tunisia,1989,Africa,8050936,71.13,94.07,3.71,5196,14.22587269
Tunisia,1990,Africa,8232797,71.8,94.3,3.54,5502,15.06365503
Tunisia,1991,Africa,8417689,72,94.52,3.36,5604,15.34291581
Tunisia,1992,Africa,8603226,72.2,94.75,3.19,5920,16.20807666
Tunisia,1993,Africa,8784888,72.2,94.99,3.01,5991,16.40246407
Tunisia,1994,Africa,8956590,72.5,95.25,2.84,6031,16.5119781
Tunisia,1995,Africa,9113972,72.9,95.51,2.68,6055,16.57768652
Tunisia,1996,Africa,9256036,73.4,95.79,2.52,6393,17.50308008
Tunisia,1997,Africa,9384151,73.9,96.07,2.39,6649,18.20396988
Tunisia,1998,Africa,9499387,74.3,96.35,2.28,6879,18.83367556
Tunisia,1999,Africa,9603733,74.7,96.6,2.18,7201,19.71526352
Tunisia,2000,Africa,9699192,75,96.83,2.11,7464,20.43531828
Tunisia,2001,Africa,9785665,75.3,97.04,2.07,7699,21.07871321
Tunisia,2002,Africa,9864207,75.5,97.22,2.04,7752,21.2238193
Tunisia,2003,Africa,9939478,75.7,97.4,2.03,8094,22.16016427
Tunisia,2004,Africa,10017439,76,97.55,2.02,8468,23.18412047
Tunisia,2005,Africa,10102477,76.2,97.7,2.03,8707,23.8384668
Tunisia,2006,Africa,10196441,76.4,97.83,2.03,9109,24.93908282
Tunisia,2007,Africa,10298717,76.6,97.95,2.04,9585,26.24229979
Tunisia,2008,Africa,10408091,76.8,98.06,2.04,9938,27.20876112
Tunisia,2009,Africa,10522214,77,98.17,2.05,10187,27.89048597
Tunisia,2010,Africa,10639194,77.1,98.26,2.04,10411,28.50376454
Tunisia,2011,Africa,10758870,77.2,98.35,2.04,10235,28.02190281
Tunisia,2012,Africa,10881450,77.4,98.42,2.02,10609,29.045859
Tunisia,2013,Africa,11005706,77.5,98.48,2.01,10768,29.48117728
Tunisia,2014,Africa,11130154,77.6,98.54,1.99,10825,29.63723477
Tunisia,2015,Africa,11253554,77.6,98.6,1.97,11126,30.46132786
Turkey,1800,Europe,9773456,35,62.001,6.92,1221,3.342915811
Turkey,1810,Europe,9923007,35,62.001,6.92,1223,3.348391513
Turkey,1820,Europe,10118315,35,62.001,6.92,1225,3.353867214
Turkey,1830,Europe,10398375,35,62.001,6.92,1292,3.537303217
Turkey,1840,Europe,10731241,35,62.001,6.92,1362,3.728952772
Turkey,1850,Europe,11074762,35,62.001,6.92,1436,3.93155373
Turkey,1860,Europe,11428718,35,62.001,6.92,1514,4.145106092
Turkey,1870,Europe,11871788,35,62.001,6.92,1597,4.372347707
Turkey,1880,Europe,12474351,35,62.001,6.92,1535,4.202600958
Turkey,1890,Europe,13188522,35,62.001,6.92,1838,5.032169747
Turkey,1900,Europe,13946634,35,62.083,6.92,1985,5.434633812
Turkey,1910,Europe,14746479,35,62.673,6.86,2144,5.869952088
Turkey,1920,Europe,14200404,29,63.761,6.8,1525,4.17522245
Turkey,1930,Europe,14930772,35,64.928,6.75,2323,6.360027379
Turkey,1940,Europe,17777172,32.98,63.875,6.66,3163,8.65982204
Turkey,1950,Europe,21238496,40.94,69.293,6.67,3103,8.495550992
Turkey,1951,Europe,21806355,41.2,69.995,6.66,3701,10.13278576
Turkey,1952,Europe,22393931,41.68,70.68,6.64,3963,10.85010267
Turkey,1953,Europe,22999018,42.2,71.35,6.61,4361,11.93976728
Turkey,1954,Europe,23619469,42.76,71.85,6.58,3892,10.65571526
Turkey,1955,Europe,24253200,43.35,72.35,6.54,4156,11.37850787
Turkey,1956,Europe,24898170,43.99,72.84,6.5,4122,11.28542094
Turkey,1957,Europe,25552398,44.67,73.35,6.46,4943,13.53319644
Turkey,1958,Europe,26214022,45.38,73.88,6.41,5252,14.37919233
Turkey,1959,Europe,26881379,46.13,74.46,6.36,4869,13.33059548
Turkey,1960,Europe,27553280,46.91,75.1,6.3,4735,12.96372348
Turkey,1961,Europe,28229291,47.71,75.77,6.24,4691,12.84325804
Turkey,1962,Europe,28909985,48.52,76.45,6.18,4849,13.27583847
Turkey,1963,Europe,29597047,49.35,77.13,6.1,5188,14.20396988
Turkey,1964,Europe,30292969,50.15,77.81,6.03,5296,14.49965777
Turkey,1965,Europe,31000167,50.96,78.46,5.95,5309,14.53524983
Turkey,1966,Europe,31718266,51.74,79.07,5.87,5906,16.16974675
Turkey,1967,Europe,32448404,52.48,79.66,5.8,6020,16.48186174
Turkey,1968,Europe,33196289,53.21,80.22,5.72,6295,17.2347707
Turkey,1969,Europe,33969201,53.91,80.77,5.64,6470,17.71389459
Turkey,1970,Europe,34772031,54.59,81.31,5.56,6740,18.45311431
Turkey,1971,Europe,35608079,55.27,81.85,5.48,6765,18.52156057
Turkey,1972,Europe,36475356,55.96,82.41,5.38,7186,19.67419576
Turkey,1973,Europe,37366922,56.65,82.97,5.26,7442,20.37508556
Turkey,1974,Europe,38272701,57.36,83.55,5.14,7991,21.87816564
Turkey,1975,Europe,39185637,58.08,84.14,5.01,8381,22.94592745
Turkey,1976,Europe,40100696,58.81,84.73,4.87,9142,25.0294319
Turkey,1977,Europe,41020211,59.55,85.33,4.74,8863,24.26557153
Turkey,1978,Europe,41953105,60.29,85.93,4.61,8400,22.99794661
Turkey,1979,Europe,42912350,61.03,86.53,4.48,8160,22.34086242
Turkey,1980,Europe,43905790,61.74,87.13,4.36,7828,21.43189596
Turkey,1981,Europe,44936836,62.45,87.73,4.24,8518,23.321013
Turkey,1982,Europe,45997940,63.15,88.33,4.11,8323,22.7871321
Turkey,1983,Europe,47072603,63.82,88.93,3.98,8535,23.36755647
Turkey,1984,Europe,48138191,64.49,89.51,3.84,8798,24.08761123
Turkey,1985,Europe,49178079,65.15,90.07,3.7,9163,25.08692676
Turkey,1986,Europe,50187091,65.76,90.61,3.56,9556,26.16290212
Turkey,1987,Europe,51168841,66.37,91.13,3.43,10351,28.3394935
Turkey,1988,Europe,52126497,66.96,91.63,3.3,10421,28.53114305
Turkey,1989,Europe,53066569,67.53,92.1,3.18,10103,27.6605065
Turkey,1990,Europe,53994605,68.1,92.55,3.08,10670,29.2128679
Turkey,1991,Europe,54909508,68.5,92.97,2.99,10568,28.93360712
Turkey,1992,Europe,55811134,69.2,93.37,2.91,10920,29.8973306
Turkey,1993,Europe,56707454,69.7,93.76,2.84,11569,31.67419576
Turkey,1994,Europe,57608769,69.8,94.12,2.77,10857,29.724846
Turkey,1995,Europe,58522320,70,94.48,2.72,11530,31.56741958
Turkey,1996,Europe,59451488,70.6,94.82,2.66,12190,33.3744011
Turkey,1997,Europe,60394104,71.2,95.14,2.61,12911,35.34839151
Turkey,1998,Europe,61344874,72,95.46,2.56,13008,35.61396304
Turkey,1999,Europe,62295617,71.5,95.76,2.51,12381,33.8973306
Turkey,2000,Europe,63240157,73.8,96.04,2.45,13025,35.6605065
Turkey,2001,Europe,64182694,74.4,96.31,2.4,12106,33.14442163
Turkey,2002,Europe,65125766,75.1,96.56,2.36,12669,34.68583162
Turkey,2003,Europe,66060121,75.1,96.8,2.31,13151,36.0054757
Turkey,2004,Europe,66973561,75.8,97.03,2.27,14187,38.84188912
Turkey,2005,Europe,67860617,76.2,97.23,2.23,15176,41.54962355
Turkey,2006,Europe,68704721,76.7,97.43,2.2,16013,43.84120465
Turkey,2007,Europe,69515492,77.4,97.61,2.17,16551,45.31416838
Turkey,2008,Europe,70344357,77.8,97.78,2.15,16454,45.04859685
Turkey,2009,Europe,71261307,78.5,97.94,2.12,15467,42.34633812
Turkey,2010,Europe,72310416,78.8,98.09,2.1,16674,45.65092402
Turkey,2011,Europe,73517002,78.8,98.22,2.08,17908,49.0294319
Turkey,2012,Europe,74849187,79.1,98.35,2.06,18057,49.43737166
Turkey,2013,Europe,76223639,78.8,98.46,2.04,18579,50.86652977
Turkey,2014,Europe,77523788,79.1,98.57,2.02,18884,51.70157426
Turkey,2015,Europe,78665830,79.2,98.65,2,19360,53.00479124
Turkmenistan,1800,Asia,367215,24,50.208,6.22,943,2.581793292
Turkmenistan,1810,Asia,367215,24,50.468,6.22,954,2.611909651
Turkmenistan,1820,Asia,376333,24,50.726,6.22,965,2.64202601
Turkmenistan,1830,Asia,403139,24,50.982,6.22,1030,2.819986311
Turkmenistan,1840,Asia,441894,24,51.238,6.22,1099,3.008898015
Turkmenistan,1850,Asia,484374,24,51.492,6.22,1172,3.208761123
Turkmenistan,1860,Asia,530801,24,51.745,6.22,1250,3.422313484
Turkmenistan,1870,Asia,581677,19.92,51.996,6.22,1334,3.65229295
Turkmenistan,1880,Asia,637089,21.46,52.247,6.22,1423,3.89596167
Turkmenistan,1890,Asia,697742,23.46,52.495,6.22,1472,4.030116359
Turkmenistan,1900,Asia,764619,24.36,52.743,6.22,2035,5.571526352
Turkmenistan,1910,Asia,837623,26.86,59.353,6.22,2299,6.29431896
Turkmenistan,1920,Asia,917936,15.23,65.039,6.22,981,2.685831622
Turkmenistan,1930,Asia,1006180,32.04,69.929,6.22,2502,6.850102669
Turkmenistan,1940,Asia,1102907,38.26,75.751,6.22,3745,10.2532512
Turkmenistan,1950,Asia,1211000,50.66,80.573,6.22,5018,13.73853525
Turkmenistan,1951,Asia,1228378,50.89,80.784,6.14,4961,13.58247775
Turkmenistan,1952,Asia,1252660,51.34,81.234,6,5197,14.22861054
